Date,Open,High,Low,Close,Adj Close,Volume
7/12/2021,146.210007,150,143.630005,146.389999,144.309158,504249300
7/19/2021,143.75,148.720001,141.669998,148.559998,146.448288,441563700
7/26/2021,148.270004,149.830002,142.539993,145.860001,143.786697,423324000
8/2/2021,146.360001,148.039993,145.179993,146.139999,144.062683,284559400
8/9/2021,146.199997,149.440002,145.300003,149.100006,147.200836,298082900
8/16/2021,148.539993,151.679993,144.5,148.190002,146.30246,429361600
8/23/2021,148.309998,150.860001,146.830002,148.600006,146.707199,272129100
8/30/2021,149,154.979996,148.610001,154.300003,152.33461,386647700
9/6/2021,154.970001,157.259995,148.699997,148.970001,147.072495,354897400
9/13/2021,150.630005,151.419998,145.759995,146.059998,144.19957,492884800
9/20/2021,143.800003,147.470001,141.270004,146.919998,145.048584,394033300
9/27/2021,145.470001,145.960007,139.110001,142.649994,140.832977,441421300
10/4/2021,141.759995,144.220001,138.270004,142.899994,141.079788,382910100
10/11/2021,142.270004,144.899994,139.199997,144.839996,142.995102,354098200
10/18/2021,143.449997,150.179993,143.160004,148.690002,146.796066,340691300
10/25/2021,148.679993,153.169998,146.410004,149.800003,147.891937,392740000
11/1/2021,148.990005,152.429993,147.800003,151.279999,149.353073,324080300
11/8/2021,151.410004,151.570007,147.479996,149.990005,148.295639,281799900
11/15/2021,150.369995,161.020004,149.339996,160.550003,158.736328,462419300
11/22/2021,161.679993,165.699997,156.360001,156.809998,155.038544,359933200
11/29/2021,159.369995,170.300003,157.800003,161.839996,160.011749,669611100
12/6/2021,164.289993,179.630005,164.279999,179.449997,177.422821,569227700
12/13/2021,181.119995,182.130005,169.690002,171.139999,169.206711,769299200
12/20/2021,168.279999,176.850006,167.460007,176.279999,174.288605,359176900
12/27/2021,177.089996,181.330002,177.070007,177.570007,175.564072,340248100
1/3/2022,177.830002,182.940002,171.029999,172.169998,170.225067,481949000
1/10/2022,169.080002,177.179993,168.169998,173.070007,171.114899,422655700
1/17/2022,171.509995,172.539993,162.300003,162.410004,160.575317,400041100
1/24/2022,160.020004,170.350006,154.699997,170.330002,168.405838,688258600
1/31/2022,170.160004,176.240005,169.509995,172.389999,170.442581,458553300
2/7/2022,172.860001,176.649994,168.039993,168.639999,166.947357,412902000
2/14/2022,167.369995,173.339996,166.190002,167.300003,165.620819,362252300
2/21/2022,164.979996,166.690002,152,164.850006,163.195389,414293700
2/28/2022,163.059998,168.910004,161.970001,163.169998,161.532257,418671400
3/7/2022,163.360001,165.020004,154.5,154.729996,153.176971,521334100
3/14/2022,151.449997,164.479996,150.100006,163.979996,162.334152,503123700
3/21/2022,163.509995,175.279999,163.009995,174.720001,172.966339,446083700
3/28/2022,172.169998,179.610001,171.940002,174.309998,172.56044,465395100
4/4/2022,174.570007,178.490005,169.199997,170.089996,168.382797,393099200
4/11/2022,168.710007,171.270004,165.039993,165.289993,163.630997,297460200
4/18/2022,163.919998,171.529999,161.5,161.789993,160.166092,376787700
4/25/2022,161.119995,166.199997,155.380005,157.649994,156.067642,541697200
5/2/2022,156.710007,166.479996,153.270004,157.279999,155.701401,566928200
5/9/2022,154.929993,156.740005,138.800003,147.110001,145.847427,686227300
5/16/2022,145.550003,149.770004,132.610001,137.589996,136.409164,548244700
5/23/2022,137.789993,149.679993,137.139999,149.639999,148.355713,495921700
5/30/2022,149.070007,151.740005,144.460007,145.380005,144.132294,338923400
6/6/2022,147.029999,149.869995,137.059998,137.130005,135.953094,354267700
6/13/2022,132.869995,137.339996,129.039993,131.559998,130.430878,541168600
6/20/2022,133.419998,141.910004,133.320007,141.660004,140.444214,315960300
6/27/2022,142.699997,143.490005,133.770004,138.929993,137.737625,373549800
7/4/2022,137.770004,147.550003,136.929993,147.039993,145.778015,278219600
7/11/2022,145.669998,150.860001,142.119995,150.169998,148.881165,366316600
7/18/2022,150.740005,156.279999,146.699997,154.089996,152.767532,360988700
7/25/2022,154.009995,163.630005,150.800003,162.509995,161.11525,370548900
8/1/2022,161.009995,167.190002,159.630005,165.350006,163.930893,322415000
8/8/2022,166.369995,172.169998,163.25,172.100006,170.859955,318771500
8/15/2022,171.520004,176.149994,171.309998,171.520004,170.284134,322647200
8/22/2022,169.690002,171.050003,163.559998,163.619995,162.44104,307194600
8/29/2022,161.149994,162.899994,154.669998,155.809998,154.687347,390399000
9/5/2022,156.470001,157.820007,152.679993,157.369995,156.236099,314117000
9/12/2022,159.589996,164.259995,148.369995,150.699997,149.614151,568337900
9/19/2022,149.309998,158.740005,148.559998,150.429993,149.346085,473543200
9/26/2022,149.660004,154.720001,138,138.199997,137.204208,577537000
10/3/2022,138.210007,147.539993,137.690002,140.089996,139.080597,435940600
10/10/2022,140.419998,144.520004,134.369995,138.380005,137.382919,424188400
10/17/2022,141.070007,147.850006,140.270004,147.270004,146.208878,397216400
10/24/2022,147.190002,157.5,144.130005,155.740005,154.617859,512851100
10/31/2022,153.160004,155.449997,134.380005,138.380005,137.382919,510660400
11/7/2022,137.110001,150.009995,134.589996,149.699997,148.867905,461034600
11/14/2022,148.970001,153.589996,146.149994,151.289993,150.449066,382679700
11/21/2022,150.160004,151.830002,146.929993,148.110001,147.286743,204025500
11/28/2022,145.139999,149.130005,140.350006,147.809998,146.988403,401088500
12/5/2022,147.770004,150.919998,140,142.160004,141.369812,341500000
12/12/2022,142.699997,149.970001,133.729996,134.509995,133.762329,505728900
12/19/2022,135.110001,136.809998,129.639999,131.860001,131.127075,384620400
12/26/2022,131.380005,131.410004,125.870003,129.929993,129.207779,307184100
1/2/2023,130.279999,130.899994,124.169998,129.619995,128.899506,369948500
1/9/2023,130.470001,134.919998,128.119995,134.759995,134.010941,333335200
1/16/2023,134.830002,138.610001,133.770004,137.869995,137.103653,271823400
1/23/2023,138.119995,147.229996,137.899994,145.929993,145.118851,338655600
1/30/2023,144.960007,157.380005,141.320007,154.5,153.641205,480249700
2/6/2023,152.570007,155.229996,149.220001,151.009995,150.170624,330758800
2/13/2023,150.949997,156.330002,150.850006,152.550003,151.933685,316792400
2/20/2023,150.199997,151.300003,145.720001,146.710007,146.117279,213742300
2/27/2023,147.710007,151.110001,143.899994,151.029999,150.419815,273994900
3/6/2023,153.789993,156.300003,147.610001,148.5,147.90004,313350800
3/13/2023,147.809998,156.740005,147.699997,155,154.373779,410426600
3/20/2023,155.070007,162.139999,154.149994,160.25,159.60257,350100100
3/27/2023,159.940002,165,155.979996,164.899994,164.233795,267939700
4/3/2023,164.270004,166.839996,161.800003,164.660004,163.994766,200156300
4/10/2023,161.419998,166.320007,159.779999,165.210007,164.542542,263326300
4/17/2023,165.089996,168.160004,164.029999,165.020004,164.353317,249953100
4/24/2023,165,169.850006,162.800003,169.679993,168.994461,256274000
5/1/2023,169.279999,174.300003,164.309998,173.570007,172.868759,360586400
5/8/2023,172.479996,174.589996,171,172.570007,171.872803,250026700
5/15/2023,173.160004,176.389999,170.419998,175.160004,174.693649,258597700
5/22/2023,173.979996,175.770004,170.520004,175.429993,174.962906,250355000
5/29/2023,176.960007,181.779999,176.570007,180.949997,180.468216,286437400
6/5/2023,182.630005,184.949997,177.320007,180.960007,180.478195,347825100
6/12/2023,181.270004,186.990005,180.970001,184.919998,184.427643,333335700
6/19/2023,184.410004,187.559998,182.589996,186.679993,186.182953,203639400
6/26/2023,186.830002,194.479996,185.229996,193.970001,193.453568,281453200
7/3/2023,193.779999,193.880005,189.199997,190.679993,190.172302,170250800
7/10/2023,189.259995,191.699997,186.600006,190.690002,190.182281,250226700
7/17/2023,191.899994,198.229996,191.229996,191.940002,191.42897,310880300
7/24/2023,193.410004,197.199997,192.25,195.830002,195.308609,225884500
7/31/2023,196.059998,196.729996,181.919998,181.990005,181.505463,301423400
8/7/2023,182.130005,183.130005,176.550003,177.789993,177.316635,332452600
8/14/2023,177.970001,179.690002,171.960007,174.490005,174.260422,261440200
8/21/2023,175.070007,181.550003,173.740005,178.610001,178.375,247514300
8/28/2023,180.089996,189.919998,178.550003,189.460007,189.210739,264165600
9/4/2023,188.279999,189.979996,173.539993,178.179993,177.945557,305075900
9/11/2023,180.070007,180.300003,173.580002,175.009995,174.779724,403692100
9/18/2023,176.479996,179.699997,173.860001,174.789993,174.560013,297294000
9/25/2023,174.199997,176.970001,167.619995,171.210007,170.984741,285792000
10/2/2023,171.220001,177.990005,170.820007,177.490005,177.256485,260531400
10/9/2023,176.809998,182.339996,175.800003,178.850006,178.614685,241810100
10/16/2023,176.75,179.080002,172.639999,172.880005,172.652542,288323000
10/23/2023,170.910004,174.009995,165.669998,168.220001,167.998672,286078100
10/30/2023,169.020004,177.779999,167.899994,176.649994,176.417572,310010400
11/6/2023,176.380005,186.570007,176.210007,186.399994,186.154739,303608500
11/13/2023,185.820007,190.960007,184.210007,189.690002,189.690002,262862000
11/20/2023,189.889999,192.929993,189.25,189.970001,189.970001,148305600
11/27/2023,189.919998,192.089996,188.190002,191.240005,191.240005,216455900
12/4/2023,189.979996,195.990005,187.449997,195.710007,195.710007,251962600
12/11/2023,193.110001,199.619995,191.419998,197.570007,197.570007,379133100
12/18/2023,196.089996,197.679993,192.970001,193.600006,193.600006,232314100
12/25/2023,193.610001,194.660004,191.089996,192.529999,192.529999,153685700
1/1/2024,187.149994,188.440002,180.169998,181.179993,181.179993,275190100
1/8/2024,182.089996,187.050003,181.5,185.919998,185.919998,238352300
1/15/2024,null,null,null,null,null,null
