Date,Open,High,Low,Close,Adj Close,Volume
1/14/2019,52.508499,55.417599,52.367001,54.912998,54.912998,119874000
1/21/2019,54.400002,54.700001,52.987499,54.5495,54.5495,101218000
1/28/2019,54.005501,56.25,52.793251,55.537498,55.537498,131728000
2/4/2019,55.632999,57.349998,54.299999,54.752998,54.752998,227098000
2/11/2019,54.8475,56.7365,54.643002,55.682499,55.682499,122430000
2/18/2019,55.5,56.170502,54.625999,55.518501,55.518501,91976000
2/25/2019,55.799999,57.148499,54.995998,57.0495,57.0495,136912000
3/4/2019,57.349499,58.480499,56.165001,57.116001,57.116001,127350000
3/11/2019,57.2225,60.046501,57.2225,59.223,59.223,176056000
3/18/2019,59.165001,61.5895,58.871052,60.275002,60.275002,159178000
3/25/2019,59.8465,60.319901,57.968498,58.665501,58.665501,140596000
4/1/2019,59.205002,60.814999,59.099998,60.357498,60.357498,99038000
4/8/2019,60.394501,60.9175,59.653999,60.893501,60.893501,82096000
4/15/2019,60.900002,62.099998,60.455502,61.818501,61.818501,91948000
4/22/2019,61.7995,63.6535,61.415501,63.609001,63.609001,109894000
4/29/2019,63.700001,64.463501,57.750099,59.27,59.27,305422000
5/6/2019,58.313,59.5425,57.125,58.213501,58.213501,138496000
5/13/2019,57.098,59.408001,55.833302,58.115002,58.115002,174530000
5/20/2019,57.224998,57.925999,56.461201,56.6735,56.6735,114770000
5/27/2019,56.700001,57.57935,55.008999,55.181499,55.181499,107258000
6/3/2019,53.275002,53.546001,51.25,53.301998,53.301998,272762000
6/10/2019,53.648998,55.099499,53.376999,54.267502,54.267502,122622000
6/17/2019,54.313999,56.205502,54.313999,56.094002,56.094002,137534000
6/24/2019,55.980499,56.099998,53.612,54.045502,54.045502,149018000
7/1/2019,54.900002,56.644001,54.68515,56.579498,56.579498,89184000
7/8/2019,56.258499,57.6535,55.358501,57.244999,57.244999,116716000
7/15/2019,57.342999,57.929001,56.480999,56.505001,56.505001,125010000
7/22/2019,56.672501,63.2775,56.046001,62.5205,62.5205,220012000
7/29/2019,62.052502,62.3685,59.446999,59.699501,59.699501,174922000
8/5/2019,58.501999,60.2505,57.007,59.400501,59.400501,165698000
8/12/2019,58.960499,60.238998,58.027,58.880001,58.880001,128162000
8/19/2019,59.504501,60.349499,57.387501,57.564499,57.564499,110446000
8/26/2019,57.862999,59.924999,57.647999,59.404999,59.404999,106470000
9/2/2019,58.851501,60.652,58.16,60.246498,60.246498,100580000
9/9/2019,60.200001,62.092999,59.631001,61.978001,61.978001,141326000
9/16/2019,61.476002,62.222,60.8265,61.496498,61.496498,128190000
9/23/2019,61.299999,62.415001,60.504501,61.254501,61.254501,139810000
9/30/2019,61.0485,61.561501,58.121498,60.450001,60.450001,141526000
10/7/2019,60.220001,61.419498,59.4505,60.772499,60.772499,97384000
10/14/2019,60.617001,63.166248,60.588001,62.274502,62.274502,112980000
10/21/2019,62.612999,63.48,62.029999,63.2565,63.2565,104074000
10/28/2019,63.772499,64.9655,62.542149,63.687,63.687,180686000
11/4/2019,63.822498,66.186996,63.817749,65.568497,65.568497,144362000
11/11/2019,65.158997,66.744003,64.675499,66.7435,66.7435,118012000
11/18/2019,66.611,66.776451,64.557503,64.766998,64.766998,128928000
11/25/2019,64.959,65.917999,64.906502,65.248001,65.248001,73770000
12/2/2019,65.050003,67.199997,63.950001,67.030998,67.030998,134394000
12/9/2019,66.902,67.972504,66.802002,67.391502,67.391502,122588000
12/16/2019,67.824997,68.25,67.449249,67.4795,67.4795,191176000
12/23/2019,67.793503,68.226501,67.139,67.594498,67.594498,58730000
12/30/2019,67.5,68.625,66.454247,68.032997,68.032997,92114000
1/6/2020,67.5,71.746452,67.5,71.486504,71.486504,161692000
1/13/2020,71.806503,74.064751,71.301003,74.019501,74.019501,161276000
1/20/2020,73.956001,75.160698,73.262497,73.335503,73.335503,135666000
1/27/2020,71.550003,73.5065,71.059998,71.711502,71.711502,163338000
2/3/2020,73.099998,74.5,71.315002,73.961502,73.961502,236154000
2/10/2020,73.716003,76.481499,73.716003,76.037003,76.037003,121188000
2/17/2020,75.75,76.605301,74.022003,74.255501,74.255501,97966000
2/24/2020,71.305496,71.906998,63.549999,66.966499,66.966499,286304000
3/2/2020,67.580498,70.5075,63.052502,64.920502,64.920502,239380000
3/9/2020,60.264999,64.057503,55.665001,60.9865,60.9865,330242000
3/16/2020,54.799999,57.898499,51.863998,53.616001,53.616001,392004000
3/23/2020,53.066002,58.498501,50.6768,55.5355,55.5355,365006000
3/30/2020,56.251999,58.765499,53.990501,54.894001,54.894001,233660000
4/6/2020,56.900002,61.2785,56.547001,60.572498,60.572498,184050000
4/13/2020,60.459,64.721497,59.379902,64.162498,64.162498,206980000
4/20/2020,63.549999,64.665497,60.4855,63.9655,63.9655,182934000
4/27/2020,64.800003,67.999496,61.610001,66.030502,66.030502,261738000
5/4/2020,65.411499,69.938004,64.949997,69.418503,69.418503,143108000
5/11/2020,68.914001,70.8265,66.195503,68.6595,68.6595,158522000
5/18/2020,68.087502,70.774498,67.712502,70.521004,70.521004,149056000
5/25/2020,71.863503,72.050003,69.564499,71.445999,71.445999,145190000
6/1/2020,70.919502,72.327599,70.236504,71.919502,71.919502,139412000
6/8/2020,71.116997,73.712952,69.301003,70.658997,70.658997,165526000
6/15/2020,69.540001,73,69.396004,71.585999,71.585999,190050000
6/22/2020,71.449997,73.79705,67.599503,67.995003,67.995003,204528000
6/29/2020,67.908997,74.147499,67.350502,73.235001,73.235001,149738000
7/6/2020,74.002998,77.191498,73.642998,77.086998,77.086998,151030000
7/13/2020,77.5,78.856598,74.175003,75.777496,75.777496,160362000
7/20/2020,75.763,79.349503,74.419998,75.593498,75.593498,137542000
7/27/2020,75.779999,77.0485,72.7015,74.148003,74.148003,183320000
8/3/2020,74.332001,75.842247,72.932503,74.724503,74.724503,195728000
8/10/2020,74.359001,76.862503,73.653999,75.386497,75.386497,139814000
8/17/2020,75.733498,79.886002,75.398499,79.021004,79.021004,164388000
8/24/2020,79.698997,82.960999,79.028503,82.220497,82.220497,220220000
8/31/2020,82.394501,86.658997,77.380653,79.552002,79.552002,237526000
9/7/2020,76.675499,79.204048,74.867996,76.036003,76.036003,152026000
9/14/2020,76.950249,78.199997,71.856499,72.999496,72.999496,186462000
9/21/2020,72.002998,73.475998,70.327499,72.248001,72.248001,178052000
9/28/2020,73.710503,74.952003,72.46505,72.920998,72.920998,155026000
10/5/2020,73.310501,75.825996,71.800003,75.761002,75.761002,134560000
10/12/2020,77.150002,79.693001,76.628502,78.650497,78.650497,179752000
10/19/2020,79.023003,82.117996,76.283501,82.050003,82.050003,184530000
10/26/2020,81.250504,84.349998,75.731003,81.050499,81.050499,224970000
11/2/2020,81.407997,89.681999,80.801498,88.087502,88.087502,229894000
11/9/2020,89.544998,90.903,85.864998,88.850998,88.850998,178316000
11/16/2020,88.584999,89.953499,86.85025,87.109497,87.109497,142616000
11/23/2020,87.480003,90.199997,85.886002,89.6595,89.6595,113406000
11/30/2020,89.059196,92.360001,87.75,91.399498,91.399498,147764000
12/7/2020,90.949997,91.713501,87.015999,89.088501,89.088501,130166000
12/14/2020,88.75,89.869499,86.011002,86.550499,86.550499,204742000
12/21/2020,85.675499,87.399498,84.949997,86.942497,86.942497,82914000
12/28/2020,87.581749,89.622002,86.279999,87.594002,87.594002,100208000
1/4/2021,87.876999,90.491997,84.949997,90.360497,90.360497,199298000
1/11/2021,89.303497,89.715752,86.077499,86.809502,86.809502,123650000
1/18/2021,87.612503,96.742996,87.072998,95.052498,95.052498,151218000
1/25/2021,96.033501,96.478996,90.449997,91.787003,91.787003,187488000
2/1/2021,92.678497,105.824997,92.546501,104.900002,104.900002,227630000
2/8/2021,105.295502,106.177353,103.154503,105.205498,105.205498,101374000
2/15/2021,105.218002,107.634003,104.870499,105.056999,105.056999,95674000
2/22/2021,103.349998,105.039001,100.100998,101.843002,101.843002,163902000
3/1/2021,102.825996,105.905502,100.5,105.427002,105.427002,166730000
3/8/2021,105.056503,106.440498,101.080498,103.096001,103.096001,151564000
3/15/2021,103.114998,106.178001,100.884003,102.160004,102.160004,155300000
3/22/2021,102.092003,103.9105,100.536499,101.777496,101.777496,147764000
3/29/2021,101.393997,107.147003,100.780998,106.887497,106.887497,108506000
4/5/2021,107.647003,114.452003,107.581001,114.293999,114.293999,144210000
4/12/2021,113.3125,115.329849,111.923248,114.888,114.888,124916000
4/19/2021,114.598999,116.291,112.822502,115.764999,115.764999,120158000
4/26/2021,115.996498,122.618896,115.213501,120.505997,120.505997,191230000
5/3/2021,120.136002,120.985001,115.584999,119.934502,119.934502,134604000
5/10/2021,118.744499,118.900002,111.502502,115.807999,115.807999,146344000
5/17/2021,115.466003,118.449997,113.176003,117.254997,117.254997,103158000
5/24/2021,118.349998,122.147202,118.005501,120.578003,120.578003,125008000
5/31/2021,121.099998,122.692947,119.141502,122.587997,122.587997,80618000
6/7/2021,122.566002,126.349503,122.05365,125.696503,125.696503,125510000
6/14/2021,125.669502,127.196503,124.149948,125.567497,125.567497,150110000
6/21/2021,125.739998,127.795998,125.134247,126.995003,126.995003,119352000
6/28/2021,127,128.848007,124.7575,128.718994,128.718994,111346000
7/5/2021,129.449493,130.639893,128.039993,129.574493,129.574493,72916000
7/12/2021,129.833496,132.996002,129.600006,131.845505,131.845505,82916000
7/19/2021,131.155502,138.808502,128.537003,137.815994,137.815994,99522000
7/26/2021,138.25,140.011002,134.814194,135.220993,135.220993,163142000
8/2/2021,135.484497,137.080048,134.183502,137.035995,137.035995,81158000
8/9/2021,136.949005,138.847748,136.428757,138.406006,138.406006,70838000
8/16/2021,138,138.990494,135.356003,138.436996,138.436996,88106000
8/23/2021,138.998505,145.011002,138.747955,144.550507,144.550507,88538000
8/30/2021,144.704498,146.820496,143.505005,144.774994,144.774994,100444000
9/6/2021,144.749496,146.018997,141.741501,141.921005,141.921005,78350000
9/13/2021,143.201004,145.581497,141.061493,141.463501,141.463501,140072000
9/20/2021,139.000198,142.903503,137.052994,142.632996,142.632996,107338000
9/27/2021,141.585495,142.5,133,136.462494,136.462494,151054000
10/4/2021,135.699493,140.317001,131.166504,140.056,140.056,112594000
10/11/2021,139.800003,142.199997,136.25,141.675003,141.675003,98176000
10/18/2021,141.213501,144.247757,137.170502,138.625,138.625,94852000
10/25/2021,138.810501,149.117996,136.748505,148.270493,148.270493,162562000
11/1/2021,148.164993,150.570755,143.579498,149.240997,149.240997,116416000
11/8/2021,150,151.0345,145.324997,149.645493,149.645493,87484000
11/15/2021,150,151.850006,148.350006,149.952499,149.952499,95216000
11/22/2021,150.141754,150.744507,142.485504,142.806,142.806,76190000
11/29/2021,144.298492,146.862,140.981995,142.520493,142.520493,144280000
12/6/2021,143.574005,149.604996,140.647003,148.675003,148.675003,104634000
12/13/2021,148.444,148.5625,141.787994,142.802994,142.802994,146966000
12/20/2021,140.679596,148.572601,140.25,147.142502,147.142502,72068000
12/27/2021,147.463501,148.426498,144.677505,144.679504,144.679504,79178000
1/3/2022,144.475494,146.610001,135.789001,137.004501,137.004501,146242000
1/10/2022,135.098999,143.185501,133.140503,139.786499,139.786499,131632000
1/17/2022,136.600006,138.399506,130.001007,130.091995,130.091995,112028000
1/24/2022,126.027496,133.370499,124.641953,133.289505,133.289505,191552000
1/31/2022,134.197998,152.100006,132.274002,143.016006,143.016006,281164000
2/7/2022,143.709,143.846497,133.288498,134.130005,134.130005,179320000
2/14/2022,133.365494,137.945999,130.307053,130.467499,130.467499,141806000
2/21/2022,129.985001,135.389008,124.764503,134.519501,134.519501,134740000
2/28/2022,133.2845,136.713806,130.408493,132.121994,132.121994,122508000
3/7/2022,131.904007,134.199997,125.860748,130.475494,130.475494,157552000
3/14/2022,130.572998,136.913498,126.413002,136.801498,136.801498,162498000
3/21/2022,136.847504,141.959503,134.611496,141.5215,141.5215,121524000
3/28/2022,140.684494,144.162506,138.796997,140.699997,140.699997,126494000
4/4/2022,140.824493,144.043747,133.752502,134.010498,134.010498,97788000
4/11/2022,132.899994,132.939194,127.111504,127.252998,127.252998,90218000
4/18/2022,127.410004,131.923492,119.140503,119.613998,119.613998,136816000
4/25/2022,119.429497,123.278,113.124252,114.966499,114.966499,216638000
5/2/2022,113.906502,123.142998,113.399498,115.660004,115.660004,163128000
5/9/2022,113.303497,118.084999,110.113503,116.515503,116.515503,173382000
5/16/2022,115.384003,117.227501,106.373001,109.313004,109.313004,139618000
5/23/2022,110.103996,112.867996,102.208,112.799004,112.799004,190056000
5/30/2022,113.079002,117.898003,112.572502,114.564003,114.564003,132456000
6/6/2022,116.7425,119.398499,110.861,111.427498,111.427498,127210000
6/13/2022,107.445999,112.063004,105.628548,107.865501,107.865501,174258000
6/20/2022,109.702003,118.637497,109.293503,118.538002,118.538002,126764000
6/27/2022,118.934998,119.25,107.105003,109.081001,109.081001,148774000
7/4/2022,107.514503,120.434998,106.249496,120.168503,120.168503,126516000
7/11/2022,118.650002,118.794502,109.3255,112.766998,112.766998,157342000
7/18/2022,113.440002,116.330002,107.599998,108.360001,108.360001,162849500
7/25/2022,108.879997,116.900002,104.760002,116.639999,116.639999,161031100
8/1/2022,115.529999,119.5,114.260002,118.220001,118.220001,97443400
8/8/2022,119.120003,122.650002,116.559998,122.650002,122.650002,85775100
8/15/2022,122.209999,123.260002,117.669998,118.120003,118.120003,84579400
8/22/2022,116.099998,117.779999,111.220001,111.300003,111.300003,96331300
8/29/2022,110.779999,111.959999,108.129997,108.68,108.68,110234800
9/5/2022,108.135002,112,106.510002,111.779999,111.779999,86945900
9/12/2022,111.989998,112.639999,101.855003,103.629997,103.629997,165898700
9/19/2022,102.540001,104.019997,98.010002,99.169998,99.169998,117266800
9/26/2022,98.610001,101.400002,96.029999,96.150002,96.150002,119479200
10/3/2022,97.220001,103.730003,97.019997,99.57,99.57,107302500
10/10/2022,99.849998,101.290001,95.269997,97.18,97.18,110928000
10/17/2022,99.519997,104.220001,98.230003,101.480003,101.480003,120609600
10/24/2022,102.089996,105.099998,91.900002,96.580002,96.580002,215828700
10/31/2022,95.779999,96.349998,83.449997,86.699997,86.699997,205326600
11/7/2022,87.339996,97.360001,86.959999,96.730003,96.730003,156756100
11/14/2022,95.5,100.419998,95.112999,97.800003,97.800003,127449900
11/21/2022,97.559998,99.069,94.410004,97.599998,97.599998,63702500
11/28/2022,97.199997,102.589996,94.389999,100.830002,100.830002,120675600
